Date,close,open,high,low,change_pct,volume,Ticker
2023-09-29,145.02,148.6,148.76,144.86,-0.0174,11920000.0,JPM
2023-10-02,143.77,144.83,145.62,142.63,-0.0086,9170000.0,JPM
2023-10-03,142.71,143.2,143.59,142.35,-0.0074,9430000.0,JPM
2023-10-04,143.35,143.19,143.47,141.93,0.0045000000000000005,8130000.000000001,JPM
2023-10-05,142.9,142.04,143.1,140.83,-0.0031,8580000.0,JPM
2023-10-06,145.1,142.91,145.88,142.14,0.0154,10270000.0,JPM
2023-10-09,144.77,143.66,145.4,143.5,-0.0023,6960000.0,JPM
2023-10-10,145.65,145.42,146.77,145.28,0.0060999999999999995,11290000.0,JPM
2023-10-11,146.15,146.51,147.23,145.02,0.0034000000000000002,8700000.0,JPM
2023-10-12,145.81,146.3,146.96,145.13,-0.0023,10480000.0,JPM
2023-10-13,148.0,148.5,153.11,147.84,0.015,29490000.0,JPM
2023-10-16,147.85,149.45,149.52,146.72,-0.001,12660000.0,JPM
2023-10-17,147.53,147.57,149.31,146.79,-0.0022,11480000.0,JPM
2023-10-18,145.91,146.59,147.48,145.37,-0.011000000000000001,9620000.0,JPM
2023-10-19,145.29,145.48,147.02,144.88,-0.0042,11140000.0,JPM
2023-10-20,142.95,144.57,145.14,142.12,-0.0161,13330000.0,JPM
2023-10-23,141.0,142.94,143.68,140.73,-0.013600000000000001,10130000.0,JPM
2023-10-24,141.17,141.19,141.73,140.36,0.0012,8880000.0,JPM
2023-10-25,140.4,140.57,141.18,139.51,-0.0055000000000000005,8240000.0,JPM
2023-10-26,140.76,139.76,141.66,139.43,0.0026,9110000.0,JPM
2023-10-27,135.69,138.95,139.1,135.19,-0.036000000000000004,17430000.0,JPM
2023-10-30,137.42,136.44,138.04,136.04,0.0127,9860000.0,JPM
2023-10-31,139.06,137.71,139.24,137.47,0.011899999999999999,9670000.0,JPM
2023-11-01,138.94,139.25,140.53,138.47,-0.0009,9430000.0,JPM
2023-11-02,141.42,140.09,141.48,139.23,0.0178,10190000.0,JPM
2023-11-03,143.0,142.19,143.77,141.85,0.011200000000000002,9540000.0,JPM
2023-11-06,144.08,143.17,144.19,142.79,0.0076,7630000.0,JPM
2023-11-07,144.01,143.51,144.26,142.82,-0.0005,6300000.0,JPM
2023-11-08,144.72,144.11,144.84,143.62,0.0049,7620000.0,JPM
2023-11-09,144.29,145.44,145.65,143.7,-0.003,7990000.0,JPM
2023-11-10,146.43,144.94,146.48,144.08,0.0148,7980000.0,JPM
2023-11-13,145.78,145.7,146.25,145.16,-0.0044,6680000.0,JPM
2023-11-14,148.44,146.68,149.25,146.52,0.0182,9930000.0,JPM
2023-11-15,149.74,148.46,150.16,148.46,0.0088,8369999.999999999,JPM
2023-11-16,151.45,150.09,151.52,150.09,0.011399999999999999,8130000.000000001,JPM
2023-11-17,152.82,152.2,152.86,151.54,0.009000000000000001,7810000.0,JPM
2023-11-20,153.29,152.08,153.75,151.92,0.0031,7020000.0,JPM
2023-11-21,152.97,153.2,153.63,152.57,-0.0021,7080000.0,JPM
2023-11-22,153.33,153.41,153.88,152.9,0.0024,5180000.0,JPM
2023-11-24,153.54,153.59,154.44,153.27,0.0014000000000000002,3500000.0,JPM
2023-11-27,153.19,153.43,153.53,152.71,-0.0023,6260000.0,JPM
2023-11-28,153.54,153.22,153.87,152.72,0.0023,6580000.0,JPM
2023-11-29,154.32,154.17,155.63,154.0,0.0051,9130000.0,JPM
2023-11-30,156.08,154.91,156.13,154.38,0.011399999999999999,9870000.0,JPM
2023-12-01,156.84,155.82,157.86,155.82,0.0049,8920000.0,JPM
2023-12-04,157.99,156.02,158.05,155.88,0.0073,9610000.0,JPM
2023-12-05,157.97,157.26,158.5,156.97,-0.0001,9140000.0,JPM
2023-12-06,156.31,158.84,159.22,156.0,-0.0105,9370000.0,JPM
2023-12-07,156.79,156.69,157.31,156.15,0.0031,8130000.000000001,JPM
2023-12-08,158.52,157.26,158.78,156.98,0.011000000000000001,7370000.0,JPM
2023-12-11,159.1,158.52,159.3,158.15,0.0037,8090000.0,JPM
2023-12-12,160.52,159.23,160.65,158.88,0.0089,10220000.0,JPM
2023-12-13,161.06,160.52,162.03,159.77,0.0034000000000000002,12380000.0,JPM
2023-12-14,163.99,161.83,164.84,161.71,0.0182,13640000.0,JPM
2023-12-15,165.23,163.08,165.28,162.39,0.0076,20310000.0,JPM
2023-12-18,166.23,165.92,167.13,165.63,0.0060999999999999995,8470000.0,JPM
2023-12-19,168.45,166.0,168.47,165.55,0.0134,10350000.0,JPM
2023-12-20,166.55,167.99,169.41,166.45,-0.0113,10730000.0,JPM
2023-12-21,167.5,166.84,168.09,165.68,0.005699999999999999,7600000.0,JPM
2023-12-22,167.4,167.5,168.23,167.23,-0.0006,6580000.0,JPM
2023-12-26,168.39,167.46,168.76,167.18,0.0059,4680000.0,JPM
2023-12-27,169.4,167.84,169.47,167.58,0.006,6430000.0,JPM
2023-12-28,170.3,169.35,170.66,168.99,0.0053,6320000.0,JPM
2023-12-29,170.1,170.0,170.69,169.63,-0.0012,6440000.0,JPM
2024-01-02,172.08,169.09,172.17,168.91,0.0116,9980000.0,JPM
2024-01-03,171.33,171.86,172.04,170.37,-0.0044,9850000.0,JPM
2024-01-04,171.41,170.64,173.35,170.54,0.0005,11970000.0,JPM
2024-01-05,172.27,171.47,173.38,171.47,0.005,10070000.0,JPM
2024-01-08,172.02,172.02,172.36,169.49,-0.0015,11230000.0,JPM
2024-01-09,170.66,171.62,171.79,170.1,-0.0079,9920000.0,JPM
2024-01-10,171.02,170.0,171.08,168.95,0.0021,9670000.0,JPM
2024-01-11,170.3,170.33,170.36,168.64,-0.0042,11920000.0,JPM
2024-01-12,169.05,173.8,176.31,168.9,-0.0073,19440000.0,JPM
2024-01-16,167.99,164.87,168.09,164.3,-0.0063,17210000.0,JPM
2024-01-17,167.09,167.34,169.07,166.49,-0.0054,11110000.0,JPM
2024-01-18,167.42,167.12,167.53,165.24,0.002,9380000.0,JPM
2024-01-19,170.31,167.55,170.57,167.08,0.0173,13120000.0,JPM
2024-01-22,170.11,170.46,171.98,169.71,-0.0012,12840000.0,JPM
2024-01-23,168.99,169.67,169.75,168.44,-0.0066,8359999.999999999,JPM
2024-01-24,170.5,169.36,171.01,168.86,0.0089,9970000.0,JPM
2024-01-25,172.94,172.31,172.99,170.9,0.0143,8870000.0,JPM
2024-01-26,172.28,172.61,173.06,171.78,-0.0038,7440000.0,JPM
2024-01-29,172.73,172.24,172.84,171.3,0.0026,6970000.0,JPM
2024-01-30,176.27,172.83,176.76,172.83,0.020499999999999997,10820000.0,JPM
2024-01-31,174.36,176.2,178.3,174.34,-0.0108,11520000.0,JPM
2024-02-01,173.73,173.64,174.84,171.43,-0.0036,9350000.0,JPM
2024-02-02,174.73,173.3,175.82,173.26,0.0058,8610000.0,JPM
2024-02-05,174.5,173.86,175.09,172.92,-0.0013,7820000.0,JPM
2024-02-06,175.1,174.61,175.87,173.76,0.0034000000000000002,6770000.0,JPM
2024-02-07,175.43,175.69,175.87,173.96,0.0019,7230000.0,JPM
2024-02-08,174.8,175.0,175.31,173.57,-0.0036,6060000.0,JPM
2024-02-09,175.01,175.0,175.1,173.67,0.0012,6300000.0,JPM
2024-02-12,175.79,174.78,176.81,173.7,0.0045000000000000005,8540000.0,JPM
2024-02-13,174.26,175.32,176.23,172.62,-0.0087,8400000.0,JPM
2024-02-14,176.03,175.07,176.1,174.42,0.0102,7060000.0,JPM
2024-02-15,179.87,176.15,180.21,176.15,0.0218,8720000.0,JPM
2024-02-16,179.03,179.61,179.98,178.16,-0.004699999999999999,8150000.0,JPM
2024-02-20,179.73,179.19,180.46,178.4,0.0039000000000000003,9670000.0,JPM
2024-02-21,180.9,179.95,180.99,178.52,0.006500000000000001,7030000.0,JPM
2024-02-22,183.07,181.82,183.42,181.24,0.012,9300000.0,JPM
2024-02-23,183.99,183.81,185.2,183.19,0.005,7110000.0,JPM
2024-02-26,183.36,183.75,184.46,182.48,-0.0034000000000000002,7150000.0,JPM
2024-02-27,183.45,183.31,183.54,182.24,0.0005,5720000.0,JPM
2024-02-28,184.38,183.43,185.2,182.96,0.0051,6130000.0,JPM
2024-02-29,186.06,185.66,186.43,183.85,0.0091,9640000.0,JPM
2024-03-01,185.29,185.7,186.44,185.1,-0.0040999999999999995,6310000.0,JPM
2024-03-04,186.68,184.71,187.59,184.27,0.0075,7060000.0,JPM
2024-03-05,188.55,186.36,189.3,186.36,0.01,6620000.0,JPM
2024-03-06,189.53,189.25,190.07,187.63,0.0052,7570000.0,JPM
2024-03-07,187.87,189.91,190.5,186.63,-0.0088,7620000.0,JPM
2024-03-08,188.22,188.44,190.46,187.92,0.0019,6170000.0,JPM
2024-03-11,188.29,187.28,188.44,186.22,0.0004,5760000.0,JPM
2024-03-12,189.84,188.95,190.16,187.91,0.008199999999999999,5710000.0,JPM
2024-03-13,191.38,190.36,191.73,189.84,0.008100000000000001,7800000.0,JPM
2024-03-14,187.97,191.03,191.63,187.1,-0.0178,10310000.0,JPM
2024-03-15,190.3,186.48,190.94,186.48,0.0124,17210000.0,JPM
2024-03-18,192.66,190.63,192.7,189.89,0.0124,9010000.0,JPM
2024-03-19,193.79,192.71,193.93,192.38,0.0059,8480000.0,JPM
2024-03-20,196.33,194.19,196.56,193.61,0.0131,9370000.0,JPM
2024-03-21,199.06,196.52,199.43,196.33,0.0139,11200000.0,JPM
2024-03-22,196.62,199.01,200.48,196.54,-0.0123,8109999.999999999,JPM
2024-03-25,194.82,196.6,196.94,194.36,-0.0092,8620000.0,JPM
2024-03-26,195.73,194.59,196.66,194.06,0.004699999999999999,5960000.0,JPM
2024-03-27,199.52,196.5,199.6,196.38,0.0194,8730000.0,JPM
2024-03-28,200.3,199.49,200.72,198.54,0.0039000000000000003,8630000.0,JPM
2024-04-01,198.94,199.99,200.94,198.57,-0.0068000000000000005,7310000.0,JPM
2024-04-02,198.86,198.39,199.78,198.08,-0.0004,7010000.0,JPM
2024-04-03,198.3,199.04,199.56,197.7,-0.0028000000000000004,9350000.0,JPM
2024-04-04,195.65,199.15,199.68,195.55,-0.0134,9240000.0,JPM
2024-04-05,197.45,196.16,198.12,195.11,0.0092,6530000.0,JPM
2024-04-08,198.48,197.62,198.98,197.62,0.0052,8000000.0,JPM
2024-04-09,197.15,198.07,198.88,194.91,-0.0067,7360000.0,JPM
2024-04-10,195.47,195.55,197.07,194.18,-0.0085,7680000.0,JPM
2024-04-11,195.43,196.0,196.57,193.24,-0.0002,10140000.0,JPM
2024-04-12,182.79,188.32,188.93,182.54,-0.0647,31530000.0,JPM
2024-04-15,182.89,184.5,187.46,182.2,0.0005,14770000.0,JPM
2024-04-16,180.8,182.9,183.16,179.65,-0.011399999999999999,16450000.0,JPM
2024-04-17,180.08,181.37,182.42,179.2,-0.004,9020000.0,JPM
2024-04-18,181.25,181.1,183.36,179.97,0.006500000000000001,9560000.0,JPM
2024-04-19,185.8,182.4,185.88,181.41,0.025099999999999997,13400000.0,JPM
2024-04-22,189.41,185.99,190.13,185.98,0.0194,11530000.0,JPM
2024-04-23,192.14,191.13,192.23,190.52,0.0144,9140000.0,JPM
2024-04-24,193.08,190.53,193.23,190.17,0.0049,6960000.0,JPM
2024-04-25,193.37,192.25,193.93,191.18,0.0015,9800000.0,JPM
2024-04-26,193.49,193.57,194.87,193.06,0.0006,6410000.0,JPM
2024-04-29,193.28,193.48,194.26,192.43,-0.0011,5410000.0,JPM
2024-04-30,191.74,192.81,194.99,191.64,-0.008,8150000.0,JPM
2024-05-01,191.86,192.27,194.46,190.79,0.0006,7450000.0,JPM
2024-05-02,191.66,193.07,193.5,189.52,-0.001,6500000.0,JPM
2024-05-03,190.51,192.0,192.53,188.46,-0.006,8920000.0,JPM
2024-05-06,192.0,191.73,192.2,189.82,0.0078000000000000005,7910000.0,JPM
2024-05-07,191.75,191.7,192.93,191.65,-0.0013,7690000.0,JPM
2024-05-08,195.65,191.0,196.65,191.0,0.0203,9230000.0,JPM
2024-05-09,197.5,195.17,197.59,195.1,0.0095,7980000.0,JPM
2024-05-10,198.77,198.54,199.34,198.27,0.0064,7530000.0,JPM
2024-05-13,198.73,198.8,199.85,198.04,-0.0002,7050000.0,JPM
2024-05-14,201.51,199.0,201.58,198.16,0.013999999999999999,8600000.0,JPM
2024-05-15,202.11,202.01,202.69,199.77,0.003,8369999.999999999,JPM
2024-05-16,202.47,202.22,204.48,201.99,0.0018,8500000.0,JPM
2024-05-17,204.79,203.81,205.05,202.81,0.0115,9260000.0,JPM
2024-05-20,195.58,204.39,205.88,195.4,-0.045,17370000.0,JPM
2024-05-21,199.52,197.0,199.9,196.6,0.020099999999999996,14420000.0,JPM
2024-05-22,198.31,199.0,200.93,197.69,-0.0060999999999999995,9430000.0,JPM
2024-05-23,196.92,197.81,198.3,196.07,-0.006999999999999999,8070000.0,JPM
2024-05-24,200.71,197.75,200.76,197.56,0.0192,7360000.0,JPM
2024-05-28,199.5,199.86,200.41,198.66,-0.006,6910000.0,JPM
2024-05-29,198.11,198.0,198.99,196.89,-0.006999999999999999,6120000.0,JPM
2024-05-30,199.33,198.56,199.85,198.4,0.0062,6830000.0,JPM
2024-05-31,202.63,199.3,203.3,198.35,0.0166,14420000.0,JPM
2024-06-03,201.82,202.31,202.42,199.19,-0.004,6440000.0,JPM
2024-06-04,199.16,200.16,201.98,198.28,-0.0132,6850000.0,JPM
2024-06-05,197.26,199.76,199.82,196.92,-0.0095,8350000.0,JPM
2024-06-06,196.91,197.26,198.02,195.33,-0.0018,7640000.0,JPM
2024-06-07,199.95,197.43,200.92,197.01,0.0154,6960000.0,JPM
2024-06-10,199.61,199.24,200.84,198.44,-0.0017000000000000001,6070000.0,JPM
2024-06-11,194.36,197.91,197.94,193.6,-0.0263,9240000.0,JPM
2024-06-12,191.53,196.0,196.72,191.31,-0.0146,12750000.0,JPM
2024-06-13,193.66,192.32,194.58,190.88,0.0111,8590000.0,JPM
2024-06-14,193.78,191.45,194.86,191.42,0.0006,6870000.0,JPM
2024-06-17,194.98,193.48,195.58,192.64,0.0062,8730000.0,JPM
2024-06-18,197.0,194.6,197.96,194.13,0.0104,9020000.0,JPM
2024-06-20,198.67,196.39,199.45,196.11,0.0085,8730000.0,JPM
2024-06-21,196.3,196.71,197.17,194.22,-0.011899999999999999,20970000.0,JPM
2024-06-24,198.88,197.81,199.23,197.1,0.0131,9790000.0,JPM
2024-06-25,198.07,198.09,200.07,197.74,-0.0040999999999999995,6920000.0,JPM
2024-06-26,197.43,197.45,197.94,196.27,-0.0032,7760000.0,JPM
2024-06-27,199.17,197.44,199.86,196.9,0.0088,7910000.0,JPM
2024-06-28,202.26,200.01,202.6,199.3,0.0155,15310000.0,JPM
2024-07-01,205.45,202.84,207.09,202.66,0.0158,10210000.0,JPM
2024-07-02,208.83,205.29,208.86,204.77,0.0165,7800000.0,JPM
2024-07-03,208.69,209.55,210.38,207.65,-0.0007000000000000001,5560000.0,JPM
2024-07-05,204.79,206.99,207.37,204.52,-0.0187,8090000.0,JPM
2024-07-08,205.17,205.04,206.9,203.97,0.0019,8710000.0,JPM
2024-07-09,207.63,205.63,209.76,205.45,0.012,9060000.0,JPM
2024-07-10,207.8,206.14,207.97,205.58,0.0008,8330000.0,JPM
2024-07-11,207.45,206.21,208.1,205.38,-0.0017000000000000001,10670000.0,JPM
2024-07-12,204.94,204.0,207.45,202.1,-0.0121,15440000.0,JPM
2024-07-15,210.05,207.19,211.61,206.72,0.024900000000000002,10720000.0,JPM
2024-07-16,213.62,210.0,213.74,208.08,0.017,11560000.0,JPM
2024-07-17,216.87,213.8,217.56,213.27,0.0152,11570000.0,JPM
2024-07-18,209.98,215.63,216.63,209.24,-0.0318,12420000.0,JPM
2024-07-19,209.78,211.2,212.35,208.92,-0.001,8100000.0,JPM
2024-07-22,210.28,210.46,212.17,209.71,0.0024,7660000.0,JPM
2024-07-23,210.33,211.02,211.48,209.35,0.0002,5560000.0,JPM
2024-07-24,208.59,209.55,212.03,208.07,-0.0083,7120000.0,JPM
2024-07-25,208.67,208.65,210.19,208.05,0.0004,6400000.0,JPM
2024-07-26,212.24,209.24,213.16,208.62,0.0171,8029999.999999999,JPM
2024-07-29,210.85,212.65,213.61,210.54,-0.006500000000000001,6530000.0,JPM
2024-07-30,215.19,213.23,215.79,212.96,0.0206,8850000.0,JPM
2024-07-31,212.8,214.78,216.39,212.67,-0.0111,9070000.0,JPM
2024-08-01,207.96,213.2,213.83,206.38,-0.0227,10920000.0,JPM
2024-08-02,199.14,203.88,204.67,196.89,-0.0424,18040000.0,JPM
2024-08-05,194.9,194.05,196.17,190.9,-0.0213,13930000.0,JPM
2024-08-06,200.34,195.4,202.6,194.0,0.0279,10610000.0,JPM
2024-08-07,200.4,203.51,205.75,200.2,0.0003,9200000.0,JPM
2024-08-08,204.06,202.47,204.91,201.79,0.0183,7760000.0,JPM
2024-08-09,205.8,203.47,206.47,202.9,0.0085,5540000.0,JPM
2024-08-12,206.19,206.41,207.14,203.66,0.0019,6940000.0,JPM
2024-08-13,207.94,207.73,208.09,205.4,0.0085,6390000.0,JPM
2024-08-14,210.24,207.74,210.76,207.12,0.0111,7000000.0,JPM
2024-08-15,211.55,213.0,213.89,211.1,0.0062,7000000.0,JPM
2024-08-16,213.97,211.69,214.09,211.59,0.011399999999999999,7930000.0,JPM
2024-08-19,215.45,214.0,215.53,213.82,0.0069,6090000.0,JPM
2024-08-20,214.52,215.0,216.0,213.68,-0.0043,5640000.0,JPM
2024-08-21,214.6,214.43,215.0,212.84,0.0004,5200000.0,JPM
2024-08-22,216.63,214.58,216.8,214.34,0.0095,5250000.0,JPM
2024-08-23,218.31,217.6,219.19,216.5,0.0078000000000000005,7210000.0,JPM
2024-08-26,219.17,219.01,219.68,218.05,0.0039000000000000003,5110000.0,JPM
2024-08-27,220.18,219.51,220.42,219.19,0.0046,5190000.0,JPM
2024-08-28,221.29,219.25,222.21,219.19,0.005,6510000.0,JPM
2024-08-29,222.21,222.15,222.98,218.94,0.0042,6420000.0,JPM
2024-08-30,224.8,222.5,225.48,221.93,0.011699999999999999,8570000.0,JPM
2024-09-03,220.3,222.3,224.1,219.24,-0.02,8960000.0,JPM
2024-09-04,219.33,221.04,222.07,217.21,-0.0044,7390000.0,JPM
2024-09-05,217.63,220.15,220.8,216.03,-0.0078000000000000005,8070000.0,JPM
2024-09-06,212.46,217.6,218.74,211.09,-0.023799999999999998,7780000.0,JPM
2024-09-09,216.81,215.19,218.15,214.18,0.020499999999999997,8940000.0,JPM
2024-09-10,205.56,218.6,218.64,200.61,-0.0519,28410000.0,JPM
2024-09-11,207.23,205.25,207.7,201.83,0.008100000000000001,13660000.0,JPM
2024-09-12,206.6,207.65,208.78,204.89,-0.003,9060000.0,JPM
2024-09-13,204.32,206.86,207.85,203.02,-0.011000000000000001,10230000.0,JPM
2024-09-16,207.86,205.83,208.21,205.59,0.0173,8630000.0,JPM
2024-09-17,209.25,207.73,209.93,207.66,0.0067,7570000.0,JPM
2024-09-18,207.53,209.01,211.34,206.7,-0.008199999999999999,8260000.0,JPM
2024-09-19,210.48,209.78,211.91,207.34,0.014199999999999999,11640000.0,JPM
2024-09-20,211.09,209.93,211.41,209.5,0.0029,20880000.0,JPM
2024-09-23,211.44,211.0,211.8,209.99,0.0017000000000000001,7220000.0,JPM
2024-09-24,211.59,211.15,212.95,210.37,0.0007000000000000001,7320000.0,JPM
2024-09-25,210.19,211.68,212.24,208.61,-0.0066,8980000.0,JPM
2024-09-26,209.78,211.13,211.7,209.01,-0.002,7810000.0,JPM
2024-09-27,210.5,210.65,212.44,209.33,0.0034000000000000002,7030000.0,JPM
2024-09-30,210.86,206.31,210.96,205.26,0.0017000000000000001,8670000.0,JPM
2024-10-01,207.04,208.9,209.09,206.19,-0.0181,8540000.0,JPM
2024-10-02,207.29,207.08,208.95,205.69,0.0012,5810000.0,JPM
2024-10-03,205.23,206.17,206.49,204.34,-0.009899999999999999,7250000.0,JPM
2024-10-04,211.22,209.3,211.67,206.91,0.0292,10210000.0,JPM
2024-10-07,210.93,211.03,213.33,209.69,-0.0014000000000000002,6720000.0,JPM
2024-10-08,210.75,210.58,211.33,208.38,-0.0009,6020000.0,JPM
2024-10-09,213.42,209.7,214.24,209.38,0.0127,7020000.0,JPM
2024-10-10,212.84,214.81,214.81,211.47,-0.0027,7930000.0,JPM
2024-10-11,222.29,215.67,224.63,215.16,0.0444,18320000.0,JPM
2024-10-14,221.48,223.2,223.7,218.88,-0.0036,9050000.0,JPM
2024-10-15,222.39,223.66,225.45,221.82,0.0040999999999999995,9240000.0,JPM
2024-10-16,223.64,222.33,223.68,221.04,0.005600000000000001,6380000.0,JPM
2024-10-17,224.42,224.27,225.85,223.31,0.0034999999999999996,6470000.0,JPM
2024-10-18,225.37,225.0,225.92,223.1,0.0042,7000000.0,JPM
2024-10-21,223.0,225.22,225.7,222.9,-0.0105,5870000.0,JPM
2024-10-22,224.12,223.02,225.28,221.1,0.005,9590000.0,JPM
2024-10-23,223.41,223.66,224.8,222.53,-0.0032,6180000.0,JPM
2024-10-24,224.98,221.83,225.06,221.66,0.006999999999999999,6000000.0,JPM
2024-10-25,222.31,225.0,225.62,220.88,-0.011899999999999999,6370000.0,JPM
2024-10-28,225.5,223.35,225.64,222.95,0.0143,6840000.0,JPM
2024-10-29,222.9,225.21,226.75,222.81,-0.0115,6580000.0,JPM
2024-10-30,224.41,222.54,226.31,221.58,0.0068000000000000005,7110000.0,JPM
2024-10-31,221.92,224.7,225.69,221.82,-0.0111,7830000.0,JPM
2024-11-01,222.94,223.56,226.15,222.7,0.0046,6920000.0,JPM
2024-11-04,219.78,222.65,223.76,219.17,-0.014199999999999999,8230000.0,JPM
2024-11-05,221.49,220.03,221.96,220.0,0.0078000000000000005,5600000.0,JPM
2024-11-06,247.06,235.0,248.0,234.77,0.11539999999999999,23990000.0,JPM
2024-11-07,236.38,244.5,244.57,235.22,-0.0432,16450000.0,JPM
2024-11-08,236.98,239.34,239.34,235.78,0.0025,9500000.0,JPM
2024-11-11,239.29,240.0,242.1,239.0,0.0097,9020000.0,JPM
2024-11-12,239.56,240.55,241.46,238.76,0.0011,6860000.0,JPM
2024-11-13,241.16,240.58,244.09,240.31,0.0067,11470000.0,JPM
2024-11-14,241.87,242.41,244.29,241.05,0.0029,10170000.0,JPM
2024-11-15,245.31,241.46,246.42,241.46,0.014199999999999999,11520000.0,JPM
2024-11-18,245.03,247.76,247.93,242.68,-0.0011,9050000.0,JPM
2024-11-19,243.09,242.25,245.15,241.55,-0.0079,6790000.0,JPM
2024-11-20,240.78,244.4,244.61,238.64,-0.0095,9020000.0,JPM
2024-11-21,244.76,243.23,245.49,242.1,0.0165,8780000.0,JPM
2024-11-22,248.55,243.61,249.15,243.03,0.0155,8000000.0,JPM
2024-11-25,250.29,249.59,254.31,249.06,0.006999999999999999,10300000.0,JPM
2024-11-26,249.97,250.49,251.0,248.34,-0.0013,6210000.0,JPM
2024-11-27,249.79,249.35,251.19,248.77,-0.0007000000000000001,5470000.0,JPM
2024-11-29,249.72,249.86,251.77,249.45,-0.0003,5490000.0,JPM
2024-12-02,246.25,249.55,250.25,245.03,-0.0139,8900000.0,JPM
2024-12-03,244.82,248.23,249.04,244.63,-0.0058,6660000.0,JPM
2024-12-04,243.4,244.7,245.35,242.23,-0.0058,7350000.0,JPM
2024-12-05,245.48,245.39,247.18,244.62,0.0085,6570000.0,JPM
2024-12-06,247.36,245.7,247.74,244.84,0.0077,5520000.0,JPM
2024-12-09,243.81,247.13,247.87,243.76,-0.0144,7080000.0,JPM
2024-12-10,242.86,243.89,247.96,242.22,-0.0039000000000000003,9110000.0,JPM
2024-12-11,243.53,244.0,244.27,242.18,0.0028000000000000004,7880000.0,JPM
2024-12-12,241.53,243.0,244.1,241.04,-0.008199999999999999,6110000.0,JPM
2024-12-13,239.94,242.07,242.71,239.14,-0.0066,10390000.0,JPM
2024-12-16,239.58,240.61,240.67,237.52,-0.0015,9030000.0,JPM
2024-12-17,238.36,238.65,239.02,236.63,-0.0051,8080000.0,JPM
2024-12-18,230.37,239.0,239.07,229.53,-0.0335,11320000.0,JPM
2024-12-19,232.96,232.27,236.36,232.27,0.011200000000000002,11790000.0,JPM
2024-12-20,237.6,231.92,239.21,231.59,0.0199,32350000.0,JPM
2024-12-23,238.39,236.07,238.62,234.88,0.0033,8610000.0,JPM
2024-12-24,242.31,239.43,242.49,239.07,0.016399999999999998,3730000.0,JPM
2024-12-26,243.14,241.43,243.26,240.79,0.0034000000000000002,4450000.0,JPM
2024-12-27,241.17,242.72,243.39,240.04,-0.008100000000000001,5730000.0,JPM
2024-12-30,239.32,238.77,240.84,237.11,-0.0077,5720000.0,JPM
2024-12-31,239.71,240.05,241.44,239.03,0.0016,4870000.0,JPM
2025-01-02,240.0,240.92,243.28,239.45,0.0012,9220000.0,JPM
2025-01-03,243.28,243.89,244.88,240.26,0.0137,9490000.0,JPM
2025-01-06,240.85,243.7,245.69,240.58,-0.01,9920000.0,JPM
2025-01-07,243.17,242.14,245.26,240.9,0.0096,8750000.0,JPM
2025-01-08,243.13,242.75,244.25,240.5,-0.0002,8680000.0,JPM
2025-01-10,239.87,243.09,243.81,238.74,-0.0134,10260000.0,JPM
2025-01-13,244.21,239.67,244.54,239.0,0.0181,10010000.0,JPM
2025-01-14,247.47,242.66,247.72,242.19,0.013300000000000001,12410000.0,JPM
2025-01-15,252.35,250.4,253.67,243.68,0.0197,18450000.0,JPM
2025-01-16,254.27,254.0,257.04,252.33,0.0076,15290000.0,JPM
2025-01-17,259.16,254.14,260.62,252.14,0.0192,17680000.0,JPM
2025-01-21,263.03,260.07,264.25,259.5,0.0149,13710000.0,JPM
2025-01-22,262.84,262.9,263.38,260.25,-0.0007000000000000001,9020000.0,JPM
2025-01-23,265.95,264.69,266.86,263.81,0.0118,10750000.0,JPM
2025-01-24,264.84,263.69,267.1,263.01,-0.0042,7670000.0,JPM
2025-01-27,265.85,264.17,265.97,262.26,0.0038,7520000.0,JPM
2025-01-28,267.14,265.85,267.33,264.83,0.0049,7380000.0,JPM
2025-01-29,266.58,267.21,270.68,265.61,-0.0021,7680000.0,JPM
2025-01-30,268.23,268.63,269.7,266.62,0.0062,8750000.0,JPM
2025-01-31,267.3,269.23,270.82,266.96,-0.0034999999999999996,7200000.0,JPM
2025-02-03,266.81,261.83,268.17,261.7,-0.0018,8380000.000000001,JPM
2025-02-04,267.94,269.84,269.84,266.83,0.0042,5630000.0,JPM
2025-02-05,270.43,268.91,270.64,268.33,0.009300000000000001,5700000.0,JPM
2025-02-06,276.9,272.45,276.98,271.19,0.0239,7260000.0,JPM
2025-02-07,275.8,277.27,278.55,274.71,-0.004,6860000.0,JPM
2025-02-10,271.04,276.15,276.18,269.59,-0.0173,8630000.0,JPM
2025-02-11,274.99,270.26,276.22,269.66,0.0146,7200000.0,JPM
2025-02-12,275.45,274.08,276.45,273.25,0.0017000000000000001,6680000.0,JPM
2025-02-13,276.32,275.5,276.97,273.81,0.0032,8400000.0,JPM
2025-02-14,276.59,277.37,279.23,276.45,0.001,5690000.0,JPM
2025-02-18,279.95,276.76,279.97,276.02,0.0121,7920000.0,JPM
2025-02-19,279.25,278.38,280.25,277.22,-0.0025,7010000.0,JPM
2025-02-20,266.8,278.67,278.74,265.73,-0.0446,13850000.0,JPM
2025-02-21,264.24,268.32,269.2,262.84,-0.0096,12840000.0,JPM
2025-02-24,261.34,265.49,267.0,258.61,-0.011000000000000001,10370000.0,JPM
2025-02-25,257.4,262.23,263.0,253.35,-0.0151,9610000.0,JPM
2025-02-26,258.79,257.16,260.91,256.93,0.0054,5940000.0,JPM
