Date,close,open,high,low,涨跌幅,volume,Ticker,Return,Volatility,Volume_MA20,Volume_Ratio,Overreaction,Herding,LossAversion,Disposition,Vol_lag1
2025-04-25,391.85,387.0,392.16,384.6,1.17%,18970000.0,MSFT,0.011747998967208906,0.4974628088714459,27597000.0,0.6873935572707178,0.0,-0.2,0.0,0.6873935572707178,0.4957503221813881
2025-04-28,391.16,391.95,392.74,386.64,-0.18%,16579999.999999998,MSFT,-0.0017608778869465658,0.48419822612571434,27344500.0,0.6063376547386128,0.0,-0.2,0.0,-0.6063376547386128,0.4974628088714459
2025-04-29,394.04,391.3,395.1,390.38,0.74%,14970000.0,MSFT,0.007362716024133409,0.48273322310937367,26334000.0,0.5684666210982,0.0,-0.2,0.0,0.5684666210982,0.48419822612571434
2025-04-30,395.26,390.3,396.66,384.44,0.31%,36460000.0,MSFT,0.0030961323723479595,0.47936756682208786,27172500.0,1.3417977734842212,0.0,-0.1,0.0,1.3417977734842212,0.48273322310937367
2025-05-01,425.4,431.11,436.99,424.9,7.63%,58940000.0,MSFT,0.07625360522187918,0.5466126676977149,29315000.0,2.010574791062596,-0.03419164580205628,-0.1,0.0,2.010574791062596,0.47936756682208786
2025-05-02,435.28,431.74,439.44,429.98,2.32%,30760000.0,MSFT,0.02322519981194171,0.5382552909277617,29343000.0,1.048290904133865,-0.03419164580205628,0.0,0.0,1.048290904133865,0.5466126676977149
2025-05-05,436.17,432.87,439.5,432.11,0.20%,20140000.0,MSFT,0.002044660907921436,0.5136289057909424,27889500.0,0.7221355707345058,-0.03419164580205628,0.0,0.0,0.7221355707345058,0.5382552909277617
2025-05-06,433.31,432.2,437.73,431.17,-0.66%,15100000.0,MSFT,-0.006557076369305581,0.5140684686180754,26123000.0,0.5780346820809249,0.0,0.1,0.0,-0.5780346820809249,0.5136289057909424
2025-05-07,433.35,433.84,438.12,431.11,0.01%,23310000.0,MSFT,9.231266298970198e-05,0.5104781289101346,25495000.0,0.9142969209648951,0.0,0.1,0.0,0.9142969209648951,0.5140684686180754
2025-05-08,438.17,437.93,443.67,435.66,1.11%,23490000.0,MSFT,0.011122649128879614,0.3819606895039566,24159500.0,0.9722883337817422,0.0,0.0,0.0,0.9722883337817422,0.5104781289101346
2025-05-09,438.73,440.0,440.74,435.88,0.13%,15320000.0,MSFT,0.001278042768788401,0.3664505083309128,23024500.0,0.6653781841082326,0.0,0.0,0.0,0.6653781841082326,0.3819606895039566
2025-05-12,449.26,445.94,449.37,439.78,2.40%,22820000.0,MSFT,0.024001094066965933,0.3691476228792051,22973500.0,0.9933183885781444,0.0,0.0,0.0,0.9933183885781444,0.3664505083309128
2025-05-13,449.14,447.78,450.67,445.36,-0.03%,23620000.0,MSFT,-0.00026710590749234875,0.368723718898169,23192000.0,1.0184546395308727,0.0,0.0,0.0,-1.0184546395308727,0.3691476228792051
2025-05-14,452.94,448.14,453.9,448.14,0.85%,19900000.0,MSFT,0.008460613617135015,0.36551943734366416,23327000.0,0.8530886955030651,0.0,-0.1,0.0,0.8530886955030651,0.368723718898169
2025-05-15,453.13,450.77,456.19,450.43,0.04%,21990000.0,MSFT,0.00041948160904303755,0.3267467101531136,23328000.0,0.9426440329218106,0.0,-0.2,0.0,0.9426440329218106,0.36551943734366416
2025-05-16,454.27,452.05,454.36,448.73,0.25%,23850000.0,MSFT,0.0025158343080351475,0.31917594998293836,23464500.0,1.0164290737070893,0.0,-0.3,0.0,1.0164290737070893,0.3267467101531136
2025-05-19,458.87,450.88,459.58,450.8,1.01%,21340000.0,MSFT,0.010126136438681987,0.29236739548131563,23491000.0,0.9084330169000894,0.0,-0.4,0.0,0.9084330169000894,0.31917594998293836
2025-05-20,458.17,455.59,458.34,454.32,-0.15%,15440000.0,MSFT,-0.0015254865212369628,0.29439623198354903,23289000.0,0.6629739361930526,0.0,-0.3,0.0,-0.6629739361930526,0.29236739548131563
2025-05-21,452.57,454.57,457.78,451.81,-1.22%,19220000.0,MSFT,-0.012222537486086038,0.3035925451716218,23222500.0,0.827645602325331,0.0,-0.2,-0.15782193460323468,-0.827645602325331,0.29439623198354903
2025-05-22,454.86,454.95,460.25,453.9,0.51%,18030000.0,MSFT,0.005059990719667784,0.2893610253274404,23012500.0,0.7834872351982618,0.0,-0.2,0.0,0.7834872351982618,0.3035925451716218
2025-05-23,450.18,449.98,453.69,448.91,-1.03%,16880000.0,MSFT,-0.010288880094974306,0.2962912308764026,22908000.0,0.7368604854199406,0.0,-0.1,0.0,-0.7368604854199406,0.2893610253274404
2025-05-27,460.69,456.48,460.95,456.11,2.33%,20970000.0,MSFT,0.02334621706872797,0.2996919064879974,23127500.0,0.9067127878067236,0.0,-0.2,0.0,0.9067127878067236,0.2962912308764026
2025-05-28,457.36,461.22,462.52,456.93,-0.72%,17090000.0,MSFT,-0.007228288002778416,0.30477924772013815,23233500.0,0.7355757849656746,0.0,-0.1,0.0,-0.7355757849656746,0.2996919064879974
2025-05-29,458.68,461.55,461.72,455.31,0.29%,13980000.0,MSFT,0.0028861290886827984,0.3048217514400318,22109500.0,0.6323073791808951,0.0,-0.2,0.0,0.6323073791808951,0.30477924772013815
2025-05-30,460.36,459.71,461.68,455.54,0.37%,34770000.0,MSFT,0.0036626842242957203,0.1648801416726416,20901000.0,1.6635567676187741,0.0,-0.2,0.0,1.6635567676187741,0.3048217514400318
2025-06-02,461.97,457.14,462.11,456.89,0.35%,16629999.999999998,MSFT,0.003497263011556173,0.14843353099503875,20194500.0,0.8234915447275247,0.0,-0.3,0.0,0.8234915447275247,0.1648801416726416
2025-06-03,462.97,461.47,464.14,460.86,0.22%,15740000.0,MSFT,0.0021646427257180356,0.14842367245045412,19974500.0,0.7880047060001502,0.0,-0.3,0.0,0.7880047060001502,0.14843353099503875
2025-06-04,463.87,464.0,465.69,463.02,0.19%,14160000.0,MSFT,0.0019439704516490686,0.14414886657259462,19927500.0,0.7105758374106135,0.0,-0.4,0.0,0.7105758374106135,0.14842367245045412
2025-06-05,467.68,464.95,469.65,464.03,0.82%,20150000.0,MSFT,0.00821350809494037,0.14452024260586488,19769500.0,1.0192468195958422,0.0,-0.4,0.0,1.0192468195958422,0.14414886657259462
2025-06-06,470.38,470.08,473.33,468.78,0.58%,15290000.0,MSFT,0.005773178241532673,0.14218244799973034,19359500.0,0.7897931248224386,0.0,-0.4,0.0,0.7897931248224386,0.14452024260586488
2025-06-09,472.75,469.7,473.43,468.62,0.50%,16469999.999999998,MSFT,0.00503847952719072,0.14199761428590937,19417000.0,0.8482257815316474,0.0,-0.4,0.0,0.8482257815316474,0.14218244799973034
2025-06-10,470.92,471.18,472.8,466.96,-0.39%,15380000.0,MSFT,-0.003870967741935405,0.12247642982708021,19045000.0,0.8075610396429509,0.0,-0.3,0.0,-0.8075610396429509,0.14199761428590937
2025-06-11,472.62,470.02,475.47,469.65,0.36%,16399999.999999998,MSFT,0.003609954981737884,0.12213556187241903,18684000.0,0.8777563690858488,0.0,-0.4,0.0,0.8777563690858488,0.12247642982708021
2025-06-12,478.87,475.02,480.42,473.52,1.32%,18950000.0,MSFT,0.013224154712030867,0.1262782244093207,18636500.0,1.0168218281329648,0.0,-0.4,0.0,1.0168218281329648,0.12213556187241903
2025-06-13,474.96,476.41,479.18,472.76,-0.82%,16810000.0,MSFT,-0.008165055234197194,0.13198770263547535,18377500.0,0.9147054822473133,0.0,-0.3,0.0,-0.9147054822473133,0.1262782244093207
2025-06-16,479.14,475.21,480.69,475.0,0.88%,15630000.0,MSFT,0.008800741115041255,0.1339393838003942,17966500.0,0.8699524114323881,0.0,-0.3,0.0,0.8699524114323881,0.13198770263547535
2025-06-17,478.04,475.39,478.74,474.08,-0.23%,15410000.0,MSFT,-0.002295779939057385,0.1320521684999562,17670000.0,0.8720996038483305,0.0,-0.2,0.0,-0.8720996038483305,0.1339393838003942
2025-06-18,480.24,478.0,481.0,474.46,0.46%,17530000.0,MSFT,0.004602125345159358,0.13162307714525254,17774500.0,0.9862443387999662,0.0,-0.3,0.0,0.9862443387999662,0.1320521684999562
2025-06-20,477.4,482.23,483.46,476.87,-0.59%,37580000.0,MSFT,-0.00591370981176087,0.12402067962064915,18692500.0,2.0104319914404174,0.0,-0.4,0.0,-2.0104319914404174,0.13162307714525254
2025-06-23,486.0,478.21,487.75,472.51,1.80%,24860000.0,MSFT,0.018014243820695386,0.1352977898586851,19034000.0,1.306083849952716,0.0,-0.3,0.0,1.306083849952716,0.12402067962064915
2025-06-24,490.11,488.95,491.85,486.8,0.85%,22310000.0,MSFT,0.008456790123456903,0.12629643218463138,19305500.0,1.1556292248323017,0.0,-0.3,0.0,1.1556292248323017,0.1352977898586851
2025-06-25,492.27,492.04,494.56,489.39,0.44%,17500000.0,MSFT,0.0044071738997366605,0.10438262079320695,19132000.0,0.9146978883545892,0.0,-0.3,0.0,0.9146978883545892,0.12629643218463138
2025-06-26,497.45,492.98,498.04,492.81,1.05%,21580000.0,MSFT,0.01052268064273676,0.09944438526648317,19356500.0,1.1148709735747682,0.0,-0.3,0.0,1.1148709735747682,0.10438262079320695
2025-06-27,495.94,497.55,499.3,493.03,-0.30%,34540000.0,MSFT,-0.0030354809528595483,0.10267368488744813,20384500.0,1.6944246854227476,0.0,-0.3,0.0,-1.6944246854227476,0.09944438526648317
2025-06-30,497.41,497.04,500.76,495.33,0.30%,28370000.0,MSFT,0.0029640682340605906,0.10272797028672964,20064500.0,1.4139400433601634,0.0,-0.3,0.0,1.4139400433601634,0.10267368488744813
2025-07-01,492.05,496.47,498.05,490.98,-1.08%,19950000.0,MSFT,-0.010775818741078802,0.11520195697980821,20230500.0,0.9861347964706755,0.0,-0.2,0.0,-0.9861347964706755,0.10272797028672964
2025-07-02,491.09,489.99,493.5,488.7,-0.20%,16320000.0,MSFT,-0.0019510212376792069,0.11660274044110869,20259500.0,0.8055480145117105,0.0,-0.1,-0.5794073163769577,-0.8055480145117105,0.11520195697980821
2025-07-03,498.84,493.81,500.13,493.44,1.58%,13980000.0,MSFT,0.015781221364719267,0.12501645364848094,20250500.0,0.6903533246092689,0.0,-0.1,0.0,0.6903533246092689,0.11660274044110869
2025-07-07,497.72,497.38,498.75,495.23,-0.22%,13980000.0,MSFT,-0.0022452088846122153,0.12548648286190484,19942000.0,0.7010329956874938,0.0,0.0,0.0,-0.7010329956874938,0.12501645364848094
2025-07-08,496.62,497.24,498.2,494.11,-0.22%,11850000.0,MSFT,-0.002210077955477008,0.12646646928107774,19770000.0,0.5993930197268589,0.0,0.1,-0.5055472006374224,-0.5993930197268589,0.12548648286190484
2025-07-09,503.51,500.3,506.78,499.74,1.39%,18660000.0,MSFT,0.013873786798759502,0.13234118849962712,19879500.0,0.9386553987776353,0.0,0.1,0.0,0.9386553987776353,0.12646646928107774
2025-07-10,501.48,503.05,504.44,497.75,-0.40%,16500000.0,MSFT,-0.004031697483664609,0.1324561032210388,19935500.0,0.8276692332773193,0.0,0.1,0.0,-0.8276692332773193,0.13234118849962712
2025-07-11,503.32,498.47,505.03,497.8,0.37%,16460000.0,MSFT,0.003669139347531214,0.13245880802348386,19938500.0,0.8255385309827721,0.0,0.1,0.0,0.8255385309827721,0.1324561032210388
2025-07-14,503.02,501.52,503.97,501.03,-0.06%,12060000.0,MSFT,-0.000596042279265685,0.12755949161571417,19594000.0,0.6154945391446361,0.0,0.2,0.0,-0.6154945391446361,0.13245880802348386
2025-07-15,505.82,503.02,508.3,502.79,0.56%,14930000.0,MSFT,0.005566379070414795,0.12151060128699058,19500000.0,0.7656410256410257,0.0,0.1,0.0,0.7656410256410257,0.12755949161571417
2025-07-16,505.62,505.18,506.72,501.89,-0.04%,15150000.0,MSFT,-0.00039539757225892647,0.12024689711298273,19476000.0,0.7778804682686383,0.0,0.2,0.0,-0.7778804682686383,0.12151060128699058
2025-07-17,511.7,505.68,513.37,505.62,1.20%,17500000.0,MSFT,0.012024840789525593,0.1230358709364014,19580500.0,0.8937463292561477,0.0,0.1,0.0,0.8937463292561477,0.12024689711298273
2025-07-18,510.05,514.48,514.64,507.43,-0.32%,21210000.0,MSFT,-0.0032245456322063104,0.12517044958966023,19764500.0,1.0731361785018594,0.0,0.1,0.0,-1.0731361785018594,0.1230358709364014
2025-07-21,510.06,506.7,512.09,505.55,0.00%,14070000.0,MSFT,1.9605920988041703e-05,0.12124851324355124,18589000.0,0.7568992414869009,0.0,0.1,0.0,0.7568992414869009,0.12517044958966023
2025-07-22,505.27,510.97,511.2,505.27,-0.94%,13870000.0,MSFT,-0.009391052033094205,0.11618125192399151,18039500.0,0.7688683167493556,0.0,0.1,0.0,-0.7688683167493556,0.12124851324355124
2025-07-23,505.87,506.75,506.79,500.7,0.12%,16399999.999999998,MSFT,0.00118748391948853,0.1136369282201957,17744000.0,0.9242560865644724,0.0,0.0,0.0,0.9242560865644724,0.11618125192399151
2025-07-24,510.88,508.77,513.67,507.3,0.99%,16110000.0,MSFT,0.009903730207365458,0.11705619623451942,17674500.0,0.9114826444878215,0.0,0.0,0.0,0.9114826444878215,0.1136369282201957
2025-07-25,513.71,512.47,518.29,510.36,0.55%,19130000.0,MSFT,0.00553946132164107,0.11345911614821776,17552000.0,1.0899042844120328,0.0,0.0,0.0,1.0899042844120328,0.11705619623451942
2025-07-28,512.5,514.08,515.0,510.12,-0.24%,14310000.0,MSFT,-0.002355414533491751,0.11311307863738865,16540500.0,0.8651491792872041,0.0,0.1,0.0,-0.8651491792872041,0.11345911614821776
2025-07-29,512.57,515.53,517.62,511.56,0.01%,16469999.999999998,MSFT,0.00013658536585370307,0.11312854656063917,15945500.0,1.0328932927785268,0.0,0.0,0.0,1.0328932927785268,0.11311307863738865
2025-07-30,513.24,515.17,515.95,509.43,0.13%,26380000.0,MSFT,0.0013071385371752342,0.10341475541960644,16267000.0,1.6216880801622917,0.0,0.0,0.0,1.6216880801622917,0.11312854656063917
2025-07-31,533.5,555.22,555.45,531.9,3.95%,51620000.0,MSFT,0.039474709687475684,0.16683030499253323,18032000.0,2.8626885536823425,-0.007727032819650925,0.0,0.0,2.8626885536823425,0.10341475541960644
2025-08-01,524.11,535.0,535.8,520.86,-1.76%,28980000.0,MSFT,-0.017600749765698143,0.1778189822680455,18782000.0,1.5429666702161644,-0.02235141900741226,0.0,0.0,-1.5429666702161644,0.16683030499253323
2025-08-04,535.64,528.27,538.25,528.13,2.20%,25350000.0,MSFT,0.021999198641506457,0.18961292001007138,19350500.0,1.3100436681222707,-0.02235141900741226,0.0,0.0,1.3100436681222707,0.1778189822680455
2025-08-05,527.75,537.18,537.3,527.24,-1.47%,19170000.0,MSFT,-0.01473004256590249,0.19976432883678463,19716500.0,0.9722820987497781,-0.014624386187761332,0.0,0.0,-0.9722820987497781,0.18961292001007138
2025-08-06,524.94,530.9,531.7,524.03,-0.53%,21360000.0,MSFT,-0.005324490762671608,0.19766832372021725,19851500.0,1.0759892199581895,0.0,0.0,0.39091335077498335,-1.0759892199581895,0.19976432883678463
2025-08-07,520.84,526.8,528.09,517.55,-0.78%,16079999.999999998,MSFT,-0.007810416428544298,0.1996827479535197,19830500.0,0.810872141398351,0.0,0.0,0.4251462640451269,-0.810872141398351,0.19766832372021725
2025-08-08,522.04,522.6,524.66,519.41,0.23%,15530000.0,MSFT,0.002303970509177411,0.19958745383930257,19784000.0,0.7849777598059038,0.0,0.0,0.0,0.7849777598059038,0.1996827479535197
2025-08-11,521.77,522.3,527.59,519.72,-0.05%,20190000.0,MSFT,-0.0005172017469925461,0.19957456325759423,20190500.0,0.9999752358782595,0.0,-0.1,0.0,-0.9999752358782595,0.19958745383930257
2025-08-12,529.24,523.75,530.98,522.7,1.43%,18690000.0,MSFT,0.014316652931368301,0.20406970883005646,20378500.0,0.9171430674485365,0.0,-0.1,0.0,0.9171430674485365,0.19957456325759423
2025-08-13,520.58,532.11,532.7,519.37,-1.64%,19620000.0,MSFT,-0.01636308669034836,0.21451574330723275,20602000.0,0.9523347247840016,0.0,-0.2,0.0,-0.9523347247840016,0.20406970883005646
2025-08-14,522.48,522.56,525.95,520.14,0.36%,20270000.0,MSFT,0.003649775250681886,0.2111221258198946,20740500.0,0.9773149152624093,0.0,-0.1,0.0,0.9773149152624093,0.21451574330723275
2025-08-15,520.17,522.77,526.1,519.08,-0.44%,25210000.0,MSFT,-0.004421221864951863,0.21149160475693118,20940500.0,1.2038872042214848,0.0,-0.1,0.0,-1.2038872042214848,0.2111221258198946
2025-08-18,517.1,521.59,522.82,514.02,-0.59%,23760000.0,MSFT,-0.005901916681084862,0.21291996311373546,21425000.0,1.1089848308051342,0.0,-0.1,0.49965458209403635,-1.1089848308051342,0.21149160475693118
2025-08-19,509.77,515.0,515.16,508.55,-1.42%,21480000.0,MSFT,-0.014175207890156694,0.21659367457801054,21805500.0,0.9850725734333081,0.0,-0.2,0.5097048590496651,-0.9850725734333081,0.21291996311373546
2025-08-20,505.72,509.86,511.0,504.44,-0.79%,27720000.0,MSFT,-0.007944759401298573,0.2186426092530072,22371500.0,1.2390765035871534,0.0,-0.2,0.5078752665843758,-1.2390765035871534,0.21659367457801054
2025-08-21,504.24,503.69,507.63,502.72,-0.29%,18440000.0,MSFT,-0.0029265206042869973,0.21571605114057577,22488000.0,0.8199928850942725,0.0,-0.1,0.468802495160757,-0.8199928850942725,0.2186426092530072
2025-08-22,507.23,504.25,510.73,502.41,0.59%,24320000.0,MSFT,0.005929716008250097,0.2158669722725488,22747500.0,1.0691284756566655,0.0,-0.1,0.0,1.0691284756566655,0.21571605114057577
2025-08-25,504.26,506.63,508.19,504.12,-0.59%,21640000.0,MSFT,-0.005855331900715743,0.21661191985558853,23114000.0,0.9362291252055032,0.0,-0.2,0.0,-0.9362291252055032,0.2158669722725488
2025-08-26,502.04,504.36,504.98,498.51,-0.44%,30840000.0,MSFT,-0.004402490778566581,0.2169720417277371,23832500.0,1.29403125983426,0.0,-0.2,0.42513889323059484,-1.29403125983426,0.21661191985558853
2025-08-27,506.74,502.0,507.29,499.9,0.94%,17280000.0,MSFT,0.009361803840331362,0.21994659377226017,23377500.0,0.739172281039461,0.0,-0.3,0.0,0.739172281039461,0.2169720417277371
2025-08-28,509.64,507.09,511.09,505.5,0.57%,18020000.0,MSFT,0.005722855902435153,0.1640074542501206,21697500.0,0.8305104274686024,0.0,-0.4,0.0,0.8305104274686024,0.21994659377226017
2025-08-29,506.69,508.66,509.6,504.49,-0.58%,20960000.0,MSFT,-0.005788399654658161,0.1544075874029365,21296500.0,0.9841992815720894,0.0,-0.4,0.0,-0.9841992815720894,0.1640074542501206
2025-09-02,505.12,500.46,506.0,496.81,-0.31%,18130000.0,MSFT,-0.00309854151453548,0.1266413145667385,20935500.0,0.8659931694967877,0.0,-0.4,-0.1835576101743177,-0.8659931694967877,0.1544075874029365
2025-09-03,505.35,503.79,507.79,502.32,0.05%,16350000.000000002,MSFT,0.0004553373455813414,0.11907030463069244,20794500.0,0.786265599076679,0.0,-0.5,0.0,0.786265599076679,0.1266413145667385
2025-09-04,507.97,504.3,508.15,503.15,0.52%,15510000.0,MSFT,0.005184525576333199,0.1211668327750771,20502000.0,0.7565115598478197,0.0,-0.5,0.0,0.7565115598478197,0.11907030463069244
2025-09-05,495.0,509.07,511.97,492.37,-2.55%,31990000.0,MSFT,-0.025533003917554198,0.14680583765653066,21297500.0,1.5020542317173378,0.0046279439588581646,-0.6,0.0,-1.5020542317173378,0.1211668327750771
2025-09-08,498.2,498.11,501.2,495.03,0.65%,16770000.0,MSFT,0.006464646464646506,0.1493328294714186,21359500.0,0.7851307380790749,0.0046279439588581646,-0.6,0.0,0.7851307380790749,0.14680583765653066
2025-09-09,498.41,501.43,502.25,497.7,0.04%,14410000.0,MSFT,0.00042151746286633873,0.1495178711004174,21070500.0,0.683894544505351,0.0046279439588581646,-0.6,0.0,0.683894544505351,0.1493328294714186
2025-09-10,500.37,502.98,503.23,496.72,0.39%,21610000.0,MSFT,0.0039325053670671295,0.13839164766023426,21216500.0,1.0185468856785993,0.0,-0.5,0.0,1.0185468856785993,0.1495178711004174
2025-09-11,501.01,502.25,503.17,497.88,0.13%,18880000.0,MSFT,0.0012790535004096881,0.1292671847396652,21179500.0,0.8914280318232253,0.0,-0.5,0.0,0.8914280318232253,0.13839164766023426
2025-09-12,509.9,506.65,512.55,503.85,1.77%,23620000.0,MSFT,0.01774415680325747,0.1458811050991947,21347000.0,1.1064786621070877,0.0,-0.5,0.0,1.1064786621070877,0.1292671847396652
2025-09-15,515.36,508.79,515.47,507.0,1.07%,17140000.0,MSFT,0.010707981957246648,0.15120712530247923,20943500.0,0.8183923412992098,0.0,-0.5,0.0,0.8183923412992098,0.1458811050991947
2025-09-16,509.04,516.88,517.23,508.6,-1.23%,19710000.0,MSFT,-0.012263272275690795,0.15587920844096495,20741000.0,0.9502916927824117,0.0,-0.4,0.0,-0.9502916927824117,0.15120712530247923
2025-09-17,510.02,510.62,511.29,505.93,0.19%,15820000.0,MSFT,0.0019251925192518282,0.14773698169287253,20458000.0,0.7732916218594192,0.0,-0.4,0.0,0.7732916218594192,0.15587920844096495
2025-09-18,508.45,511.49,513.07,507.66,-0.31%,18910000.0,MSFT,-0.003078310654484162,0.1452257966218182,20017500.0,0.9446734107655801,0.0,-0.3,0.0,-0.9446734107655801,0.14773698169287253
2025-09-19,517.93,510.56,519.3,510.31,1.86%,52470000.0,MSFT,0.018644901170223216,0.15843656882629262,21719000.0,2.4158570836594686,0.0,-0.3,0.0,2.4158570836594686,0.1452257966218182
2025-09-22,514.45,515.59,517.74,512.54,-0.67%,20010000.0,MSFT,-0.006719054698511195,0.15998153303362275,21503500.0,0.930546190155091,0.0,-0.3,0.0,-0.930546190155091,0.15843656882629262
2025-09-23,509.23,513.8,514.59,507.31,-1.01%,19800000.0,MSFT,-0.010146758674312473,0.16302963976496765,21411500.0,0.9247367069098382,0.0,-0.2,0.0023713548778425686,-0.9247367069098382,0.15998153303362275
2025-09-24,510.15,510.38,512.48,506.92,0.18%,13530000.0,MSFT,0.0018066492547570423,0.16201931973179162,20546000.0,0.6585223401148642,0.0,-0.2,0.0,0.6585223401148642,0.16302963976496765
2025-09-25,507.03,508.3,510.01,505.04,-0.61%,15790000.0,MSFT,-0.006115848279917735,0.16054446725602417,20471500.0,0.7713162201108859,0.0,-0.1,0.0,-0.7713162201108859,0.16201931973179162
2025-09-26,511.46,510.06,513.94,506.62,0.87%,16210000.0,MSFT,0.008737155592371204,0.16229731335643188,20381000.0,0.7953486089985771,0.0,-0.1,0.0,0.7953486089985771,0.16054446725602417
2025-09-29,514.6,511.5,516.84,508.88,0.61%,17620000.0,MSFT,0.006139287529816739,0.16195504057103824,20214000.0,0.8716730978529732,0.0,-0.1,0.0,0.8716730978529732,0.16229731335643188
2025-09-30,517.95,513.24,518.16,509.66,0.65%,19730000.0,MSFT,0.00650991061018269,0.1624586973669856,20294000.0,0.9722085345422292,0.0,-0.2,0.0,0.9722085345422292,0.16195504057103824
2025-10-01,519.71,514.8,520.51,511.69,0.34%,22630000.0,MSFT,0.0033980113910609955,0.1625903627782851,20608000.0,1.0981172360248448,0.0,-0.1,0.0,1.0981172360248448,0.1624586973669856
2025-10-02,515.74,517.64,521.6,510.68,-0.76%,21220000.0,MSFT,-0.007638875526736144,0.16503910300893687,20893500.0,1.0156268696005935,0.0,0.0,0.0,-1.0156268696005935,0.1625903627782851
2025-10-03,517.35,517.1,520.49,515.0,0.31%,15110000.0,MSFT,0.003121728002482005,0.13251282378707974,20049500.0,0.7536347539838899,0.0,0.0,0.0,0.7536347539838899,0.16503910300893687
2025-10-06,528.57,518.61,531.03,518.2,2.17%,21390000.0,MSFT,0.021687445636416447,0.14894294029356328,20280500.0,1.0547077241685363,0.0,0.1,0.0,1.0547077241685363,0.13251282378707974
2025-10-07,523.98,528.28,529.8,521.44,-0.87%,14620000.0,MSFT,-0.008683807253533127,0.15444266668253945,20291000.0,0.7205164851411956,0.0,0.2,0.0,-0.7205164851411956,0.14894294029356328
2025-10-08,524.85,523.28,526.95,523.09,0.17%,13360000.0,MSFT,0.0016603687163632141,0.1543833687756071,19878500.0,0.6720829036396107,0.0,0.1,0.0,0.6720829036396107,0.15444266668253945
2025-10-09,522.4,522.34,524.33,517.4,-0.47%,18340000.0,MSFT,-0.004668000381061299,0.15640439406246734,19851500.0,0.9238596579603556,0.0,0.2,0.0,-0.9238596579603556,0.1543833687756071
2025-10-10,510.96,519.64,523.58,509.63,-2.19%,24130000.0,MSFT,-0.02189892802450233,0.16689348342989827,19877000.0,1.213965890224883,0.006839829430944929,0.1,-0.031339054766368446,-1.213965890224883,0.15640439406246734
2025-10-13,514.05,516.41,516.41,511.68,0.60%,14280000.0,MSFT,0.006047440112728841,0.16377619115426648,19734000.0,0.7236242018850715,0.006839829430944929,0.1,0.0,0.7236242018850715,0.16689348342989827
2025-10-14,513.57,510.23,515.28,506.0,-0.09%,14680000.0,MSFT,-0.0009337613072656348,0.15740879256106527,19482500.0,0.7534967278326703,0.006839829430944929,0.1,0.0,-0.7534967278326703,0.16377619115426648
2025-10-15,513.43,514.96,517.19,510.0,-0.03%,14690000.0,MSFT,-0.00027260159277231466,0.15733627551013452,19426000.0,0.7562030268712036,0.0,0.2,-0.07731203175618373,-0.7562030268712036,0.15740879256106527
2025-10-16,511.61,512.58,516.85,508.13,-0.35%,15560000.0,MSFT,-0.0035447870206258836,0.15748090759209044,19258500.0,0.807954928992393,0.0,0.2,-0.07209011765810658,-0.807954928992393,0.15733627551013452
2025-10-17,513.58,509.04,515.48,507.31,0.39%,19870000.0,MSFT,0.0038505893160807325,0.14276187937916232,17628500.0,1.1271520549110814,0.0,0.1,0.0,1.1271520549110814,0.15748090759209044
2025-10-20,516.79,514.61,518.7,513.43,0.63%,14670000.0,MSFT,0.0062502433895399445,0.14255032734218412,17361500.0,0.8449730726031737,0.0,0.0,0.0,0.8449730726031737,0.14276187937916232
2025-10-21,517.66,517.5,518.69,513.04,0.17%,15590000.0,MSFT,0.0016834691073743802,0.1371735967185987,17151000.0,0.9089848988397178,0.0,-0.1,0.0,0.9089848988397178,0.14255032734218412
2025-10-22,520.54,521.15,525.23,517.71,0.56%,18960000.0,MSFT,0.005563497276204421,0.1381632728386217,17422500.0,1.0882479552303057,0.0,-0.1,0.0,1.0882479552303057,0.1371735967185987
2025-10-23,520.56,522.46,523.95,518.61,0.00%,14020000.0,MSFT,3.842163906697671e-05,0.13563689434439838,17334000.0,0.8088150455751701,0.0,-0.2,0.0,0.8088150455751701,0.1381632728386217
2025-10-24,523.61,522.79,525.34,520.71,0.59%,15530000.0,MSFT,0.005859074842477385,0.13393261170526988,17300000.0,0.8976878612716763,0.0,-0.2,0.0,0.8976878612716763,0.13563689434439838
2025-10-27,531.52,531.78,534.58,529.01,1.51%,18730000.0,MSFT,0.015106663356314831,0.14185932263307838,17355500.0,1.0791967964045979,0.0,-0.2,0.0,1.0791967964045979,0.13393261170526988
2025-10-28,542.07,550.0,553.72,540.77,1.98%,29990000.0,MSFT,0.01984873570138479,0.1551872636394869,17868500.0,1.678372555054985,0.0,-0.1,0.0,1.678372555054985,0.14185932263307838
2025-10-29,541.55,544.94,546.27,536.73,-0.10%,36020000.0,MSFT,-0.0009592857011089251,0.15555752652478488,18538000.0,1.9430359262056316,0.0,-0.2,0.0,-1.9430359262056316,0.1551872636394869
2025-10-30,525.76,530.48,534.97,522.12,-2.92%,41020000.0,MSFT,-0.02915704921059914,0.1886653950468401,19528000.0,2.1005735354362964,0.015079100884547891,-0.3,0.19877751629350615,-2.1005735354362964,0.15555752652478488
2025-10-31,517.81,528.88,529.32,515.1,-1.51%,34010000.0,MSFT,-0.01512096774193561,0.19691530116565786,20473000.0,1.6612123284325697,0.015079100884547891,-0.3,0.2541938276732716,-1.6612123284325697,0.1886653950468401
